tran_dt,tran_tmng,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-12,12,148,2000000001128318,135,2000000000884261,10422.0,4,0,01,sdv-pii-3szhh,165-2000000000985784
2023-03-16,6,135,2000000001877343,154,2000000001936259,91831.0,4,0,,sdv-pii-f7qc3,165-2000000000107113
2023-03-22,21,147,2000000001348316,134,2000000000532953,3795632.0,2,0,,sdv-pii-6bhth,165-2000000000253214
2023-03-15,12,153,2000000002025447,153,2000000000709360,14150.0,4,0,,sdv-pii-ggaj0,157-2000000000712067
2023-03-24,18,154,2000000001164014,165,2000000000137954,1921211.0,4,0,SP,sdv-pii-o4h00,160-2000000000827434
2023-03-11,6,160,2000000000180348,165,2000000001546326,96177.0,2,0,,sdv-pii-qbj38,133-2000000000713580
2023-03-11,12,150,2000000000065617,160,2000000000740028,235704.0,4,0,,sdv-pii-4k019,148-2000000001516921
2023-03-01,21,134,2000000001113399,148,2000000001902364,98394155.0,7,0,,sdv-pii-qeqze,136-2000000000407959
2023-03-11,9,165,2000000001895110,160,2000000000558414,44157.0,2,0,01,sdv-pii-6pzb7,165-2000000001130420
2023-03-15,6,158,2000000000241948,153,2000000001046424,2189546.0,2,0,,sdv-pii-5d2yv,135-2000000001204097
2023-03-02,15,148,2000000002013530,165,2000000001875865,86613.0,7,1,,sdv-pii-0m48u,136-2000000002098125
2023-03-22,18,134,2000000000165912,160,2000000001905489,100725.0,4,0,,sdv-pii-mien3,136-2000000001313136
2023-03-08,6,165,2000000000295290,165,2000000001867408,311352.0,7,0,,sdv-pii-vcjmw,137-2000000001317951
2023-03-14,12,160,2000000001712879,134,2000000000669868,4520052.0,7,1,,sdv-pii-6t6od,165-2000000001527257
2023-03-12,21,148,2000000001116621,160,2000000000598007,6560266.0,2,0,,sdv-pii-7c573,154-2000000000448984
2023-03-10,12,137,2000000000904867,160,2000000000393748,855477.0,4,0,SP,sdv-pii-kkefc,165-2000000001932282
2023-03-09,12,136,2000000001390643,160,2000000000278910,873683.0,4,0,SP,sdv-pii-cj496,136-2000000001955184
2023-03-23,6,165,2000000001341368,161,2000000000540517,87825.0,7,4,,sdv-pii-fq67y,165-2000000001532677
2023-03-07,15,136,2000000001580448,166,2000000000969836,1897294.0,4,0,SP,sdv-pii-g367x,161-2000000001799797
2023-03-20,18,148,2000000002029782,136,2000000002102178,2368981.0,4,0,01,sdv-pii-jcrpy,165-2000000000575865
2023-03-14,18,135,2000000001158366,160,2000000001344904,81093.0,4,0,,sdv-pii-7s5mg,147-2000000000324159
2023-03-25,18,135,2000000000620870,134,2000000000422222,205317.0,4,0,SP,sdv-pii-frc8o,154-2000000000996954
2023-03-05,12,149,2000000001400114,136,2000000001835408,86615.0,4,0,02,sdv-pii-kn282,134-2000000001606475
2023-03-06,9,149,2000000000115120,161,2000000001150291,920735.0,4,0,01,sdv-pii-8h66m,136-2000000000407959
2023-03-01,15,136,2000000002005580,165,2000000000179998,1.0,4,0,02,sdv-pii-muba4,159-2000000001337009
2023-03-08,12,153,2000000000215553,165,2000000001098996,396184.0,7,0,02,sdv-pii-9bdho,148-2000000001168493
2023-03-09,15,165,2000000001174910,161,2000000001321196,266225.0,7,0,,sdv-pii-hyabu,160-2000000001424241
2023-03-20,18,165,2000000002007994,137,2000000001868280,99477.0,2,0,,sdv-pii-7wn2n,153-2000000001356992
2023-03-13,6,166,2000000001886300,165,2000000000346676,311531.0,7,1,,sdv-pii-nteq1,165-2000000001532677
2023-03-16,21,135,2000000001226596,160,2000000000722458,92529.0,7,3,,sdv-pii-qbaly,165-2000000000412492
2023-03-14,15,165,2000000001901307,165,2000000001979828,8639634.0,2,0,,sdv-pii-xx5dm,153-2000000001852801
2023-03-14,12,165,2000000000130834,135,2000000001621848,13218.0,5,0,,sdv-pii-scavx,135-2000000000181025
2023-03-22,6,148,2000000000206596,134,2000000000157440,95218.0,6,1,,sdv-pii-36n76,165-2000000000290143
2023-03-02,12,135,2000000000816055,134,2000000000251490,1.0,4,0,SP,sdv-pii-83g5y,133-2000000000488191
2023-03-05,9,160,2000000000432020,165,2000000000941752,4312229.0,2,0,,sdv-pii-b5bs1,160-2000000000288502
2023-03-15,12,134,2000000001974396,165,2000000001066738,98865.0,7,0,,sdv-pii-cjeiz,153-2000000001356992
2023-03-21,15,136,2000000001126630,166,2000000000075853,1886912.0,4,0,SP,sdv-pii-j5hz6,166-2000000001233518
2023-03-21,18,148,2000000001560113,160,2000000000204212,2055701.0,4,0,02,sdv-pii-2rxhc,136-2000000001146919
2023-03-21,6,135,2000000000196936,161,2000000000687016,1017140.0,7,4,,sdv-pii-320wl,159-2000000001257130
2023-03-09,21,165,2000000001972600,160,2000000001610665,1.0,4,0,,sdv-pii-i2mx5,133-2000000000869259
2023-03-18,6,161,2000000000286901,160,2000000001147175,81340.0,2,0,,sdv-pii-oz28y,116-2000000000972331
2023-03-20,9,166,2000000000436314,160,2000000000914841,996397.0,7,0,,sdv-pii-4drok,137-2000000001317951
2023-03-07,3,165,2000000000231902,165,2000000001901482,92053.0,2,0,,sdv-pii-sj9pv,160-2000000000653077
2023-03-03,18,148,2000000001186487,165,2000000001134485,7805821.0,4,0,01,sdv-pii-b28ih,160-2000000001460349
2023-03-24,6,136,2000000002020650,153,2000000000759092,9067874.0,2,0,,sdv-pii-siou0,133-2000000000067738
2023-03-01,15,148,2000000000236275,165,2000000001118499,21256398.0,4,0,01,sdv-pii-9ftj7,166-2000000000161752
2023-03-14,21,149,2000000000310606,136,2000000000896223,1977300.0,4,0,,sdv-pii-9ltu0,159-2000000000462959
2023-03-23,6,135,2000000002069537,161,2000000000676293,226784.0,7,4,,sdv-pii-aqvnh,160-2000000000634921
2023-03-15,18,165,2000000000610193,135,2000000001845530,82589.0,2,0,,sdv-pii-15j5y,148-2000000000695978
2023-03-07,3,136,2000000000188817,165,2000000001571360,19383.0,7,0,,sdv-pii-csyej,135-2000000000636388
2023-03-17,18,161,2000000001858210,153,2000000000520361,101465.0,2,0,,sdv-pii-xbne1,165-2000000001532677
2023-03-15,12,135,2000000001836483,153,2000000000603433,23326932.0,4,0,,sdv-pii-5gtg0,154-2000000001385913
2023-03-10,9,165,2000000000780256,165,2000000001112016,1947541.0,7,1,02,sdv-pii-ja6ia,166-2000000001275858
2023-03-11,6,160,2000000001665484,159,2000000001949314,87175.0,7,0,,sdv-pii-cyy4r,159-2000000000699987
2023-03-24,9,136,2000000001245289,160,2000000001661182,74569.0,7,3,,sdv-pii-cc28c,159-2000000001598160
2023-03-02,18,158,2000000000669775,134,2000000000316358,1891693.0,4,0,01,sdv-pii-kwh5b,160-2000000000467164
2023-03-08,18,165,2000000000653485,135,2000000001922210,2151322.0,2,0,,sdv-pii-gjwt4,133-2000000000713580
2023-03-06,3,135,2000000000364882,165,2000000002060563,1975586.0,7,0,,sdv-pii-o4rfh,159-2000000000446516
2023-03-25,21,147,2000000000065369,165,2000000000749128,1676835.0,4,0,01,sdv-pii-s8i73,133-2000000001099109
2023-03-02,12,149,2000000001343516,135,2000000001560756,1657692.0,2,0,,sdv-pii-ltk3a,165-2000000001077649
2023-03-25,18,134,2000000001483366,159,2000000001120345,1709709.0,4,0,SP,sdv-pii-vg4vc,160-2000000000643208
2023-03-14,6,137,2000000000236431,160,2000000000685216,83707.0,7,3,,sdv-pii-a0chg,159-2000000001598160
2023-03-21,12,123,2000000001524117,165,2000000000336815,81985.0,6,0,,sdv-pii-keu3s,133-2000000000796996
2023-03-06,12,148,2000000000093785,149,2000000000258562,806835.0,4,0,,sdv-pii-ksk2t,166-2000000000521542
2023-03-16,15,161,2000000000106542,134,2000000000737504,1.0,2,0,,sdv-pii-wdlqu,159-2000000000492711
2023-03-12,15,134,2000000001047919,165,2000000001118373,1831314.0,6,0,,sdv-pii-ynjef,160-2000000000272545
2023-03-08,6,148,2000000001742882,165,2000000000972802,951679.0,7,0,,sdv-pii-b4ddv,136-2000000000485341
2023-03-01,15,165,2000000002031103,154,2000000001833703,304143.0,2,0,,sdv-pii-kr03y,135-2000000000528696
2023-03-15,15,161,2000000001529630,154,2000000001843950,38913.0,7,0,,sdv-pii-bl2fn,153-2000000001356992
2023-03-15,6,165,2000000000058281,160,2000000001852544,10644.0,7,0,,sdv-pii-zv7ha,160-2000000000653077
2023-03-14,12,153,2000000001640418,160,2000000001863636,9937242.0,6,0,,sdv-pii-co8re,153-2000000001607919
2023-03-09,9,137,2000000000162686,165,2000000000437367,1886472.0,6,0,,sdv-pii-iewh6,160-2000000001830903
2023-03-03,9,165,2000000001862664,133,2000000001864148,2181325.0,2,0,,sdv-pii-vsl5q,165-2000000000584319
2023-03-06,21,159,2000000000136478,161,2000000000548474,84229.0,7,4,,sdv-pii-pz4j8,153-2000000002088300
2023-03-14,6,165,2000000000165078,153,2000000001384295,934223.0,2,0,,sdv-pii-s8jgy,153-2000000001356992
2023-03-09,9,137,2000000001133540,160,2000000000664708,77571.0,7,3,,sdv-pii-gazyk,159-2000000001690318
2023-03-01,18,159,2000000000046325,133,2000000000272011,240152.0,2,0,,sdv-pii-jkm4i,153-2000000001852801
2023-03-12,9,161,2000000002080787,136,2000000000985441,24105.0,7,0,,sdv-pii-ucm54,159-2000000001225694
2023-03-07,15,147,2000000000495070,134,2000000002077239,72086.0,4,0,01,sdv-pii-rovca,133-2000000001099109
2023-03-25,6,137,2000000000380536,165,2000000001813190,82981.0,7,3,,sdv-pii-7sgnb,159-2000000001598160
2023-03-09,21,148,2000000000152015,153,2000000000466001,363592.0,2,0,,sdv-pii-ip587,136-2000000001207578
2023-03-03,15,166,2000000001778298,136,2000000000547961,1688199.0,6,0,,sdv-pii-z48py,135-2000000000292877
2023-03-09,12,135,2000000000740675,136,2000000001495410,1959576.0,7,1,,sdv-pii-c7d5l,136-2000000000813136
2023-03-01,15,161,2000000000132422,166,2000000000408648,3177510.0,2,0,,sdv-pii-s42li,148-2000000000405208
2023-03-12,12,160,2000000000077791,135,2000000000401670,10666.0,7,0,SP,sdv-pii-1pspb,136-2000000001215858
2023-03-15,18,148,2000000000808670,165,2000000000273749,71720074.0,4,0,02,sdv-pii-80300,147-2000000001890605
2023-03-27,18,111,2000000001838738,165,2000000001793850,8701926.0,1,0,,sdv-pii-hstzl,159-2000000001589229
2023-03-15,12,149,2000000000372520,136,2000000001874829,17355.0,4,0,01,sdv-pii-rv750,135-2000000000005488
2023-03-25,12,153,2000000000298847,122,2000000001530501,1954601.0,4,0,SP,sdv-pii-fctin,133-2000000000869259
2023-03-16,15,134,2000000001167047,135,2000000000237772,886034.0,4,0,,sdv-pii-cnc03,161-2000000002089685
2023-03-01,6,136,2000000000169780,165,2000000001651676,7753.0,7,4,,sdv-pii-e17sj,165-2000000000192562
2023-03-07,15,134,2000000001698916,160,2000000001933237,1.0,4,0,,sdv-pii-cztp8,135-2000000000273894
2023-03-09,21,135,2000000000750841,134,2000000000625236,1052529.0,2,0,01,sdv-pii-ubsm0,165-2000000001115989
2023-03-23,6,137,2000000001379844,165,2000000000591893,1897406.0,4,0,,sdv-pii-0riex,135-2000000000385677
2023-03-25,6,160,2000000002028781,149,2000000001863076,3759011.0,7,1,,sdv-pii-0jw2b,136-2000000001874481
2023-03-06,15,160,2000000001777462,154,2000000001417300,87852.0,2,0,,sdv-pii-ih3os,153-2000000001356992
2023-03-08,9,165,2000000001054022,165,2000000001525696,922033.0,4,0,02,sdv-pii-qyj17,161-2000000000940519
2023-03-21,6,137,2000000001139514,134,2000000000423294,8191.0,7,3,,sdv-pii-27ked,159-2000000001598160
2023-03-05,3,166,2000000001906008,165,2000000000553895,300347.0,7,1,,sdv-pii-cojwi,161-2000000001339472
2023-03-14,0,136,2000000000136940,137,2000000001853540,1661647.0,4,0,,sdv-pii-smuzr,161-2000000001090560
2023-03-09,3,136,2000000000919462,159,2000000000669000,82544.0,7,3,,sdv-pii-zg8zz,159-2000000000668650
2023-03-21,6,137,2000000001568613,154,2000000001579345,96049.0,7,0,,sdv-pii-5c64l,132-2000000001849189
2023-03-07,12,165,2000000000159295,135,2000000000721008,1875140.0,2,0,,sdv-pii-ryb2w,135-2000000000528696
2023-03-22,9,135,2000000002023955,136,2000000000280082,1897283.0,7,4,,sdv-pii-s7y0n,157-2000000000712067
2023-03-14,6,137,2000000001234958,161,2000000000960053,83575.0,7,3,,sdv-pii-ddzrw,160-2000000000634921
2023-03-11,12,149,2000000000038789,135,2000000000837981,1735257.0,4,0,,sdv-pii-ctchc,162-2000000002096482
2023-03-20,18,148,2000000000713565,134,2000000000754709,9705962.0,2,0,,sdv-pii-doz0i,160-2000000000030440
2023-03-02,6,136,2000000002065748,165,2000000000658870,75576.0,6,0,,sdv-pii-a12bh,160-2000000000241171
2023-03-25,18,148,2000000000886124,165,2000000001927888,2893314.0,2,0,,sdv-pii-4m7ms,165-2000000000584319
2023-03-03,18,108,2000000001765937,165,2000000000736997,2165888.0,1,0,,sdv-pii-w7wom,165-2000000000584319
2023-03-14,9,135,2000000001838792,165,2000000001876403,801019.0,4,0,,sdv-pii-uuvdb,166-2000000000034869
2023-03-15,3,135,2000000000341921,135,2000000001031734,1.0,5,0,,sdv-pii-f7jt1,148-2000000000375934
2023-03-23,9,149,2000000001941612,153,2000000000495134,9101866.0,4,0,02,sdv-pii-nhmra,133-2000000000629538
2023-03-12,15,137,2000000000106380,135,2000000000734054,1776940.0,2,0,,sdv-pii-zhv1d,161-2000000001539082
2023-03-07,18,147,2000000000130189,135,2000000001177970,8299569.0,4,0,,sdv-pii-s9z8d,160-2000000002095256
2023-03-25,9,136,2000000000369174,122,2000000001816094,8139166.0,4,0,SP,sdv-pii-fukwp,154-2000000000996954
2023-03-03,18,165,2000000001731184,153,2000000000649108,85002.0,2,0,,sdv-pii-c2hfe,136-2000000001874481
2023-03-09,6,161,2000000000188478,135,2000000001680207,1.0,7,1,,sdv-pii-irfba,165-2000000000188418
2023-03-23,12,148,2000000000349081,124,2000000001174388,8350985.0,4,0,02,sdv-pii-8un5l,137-2000000000839410
2023-03-03,21,147,2000000001990743,154,2000000002061224,288511.0,3,0,,sdv-pii-b3rvb,153-2000000001356992
2023-03-02,3,148,2000000000644992,165,2000000000197515,2172420.0,4,0,01,sdv-pii-tq9ds,133-2000000001746585
2023-03-14,12,146,2000000002033717,135,2000000000494222,1755394.0,4,0,02,sdv-pii-57xgo,148-2000000001094783
2023-03-23,6,165,2000000002025387,160,2000000000812988,80879.0,2,0,,sdv-pii-v325r,160-2000000001725717
2023-03-25,18,154,2000000001778974,166,2000000000581653,85519.0,4,0,SP,sdv-pii-3j9sh,165-2000000001798062
2023-03-13,12,149,2000000001977186,137,2000000000399129,2203352.0,4,0,,sdv-pii-wqzaf,160-2000000001480787
2023-03-06,6,161,2000000002037517,136,2000000001110943,16278.0,2,0,,sdv-pii-3e2u5,161-2000000001699621
2023-03-14,12,134,2000000000491125,133,2000000000931826,853879.0,4,0,,sdv-pii-nllbh,165-2000000001305030
2023-03-06,6,160,2000000001987737,153,2000000000769623,34242.0,2,0,,sdv-pii-igdo1,165-2000000001532677
2023-03-08,12,148,2000000000158394,166,2000000001891728,271270.0,4,0,02,sdv-pii-5qmih,134-2000000001606475
2023-03-06,12,136,2000000000156539,160,2000000001867046,72997.0,4,0,,sdv-pii-o9fil,123-2000000000276118
2023-03-03,0,153,2000000000765748,135,2000000000371021,990185.0,4,0,,sdv-pii-g8bi3,162-2000000001325565
2023-03-07,6,161,2000000002076892,165,2000000000362012,24379.0,7,0,,sdv-pii-f5dxm,159-2000000000740775
2023-03-13,15,137,2000000000275475,148,2000000001178678,5384.0,6,0,,sdv-pii-48n8s,160-2000000000653077
2023-03-06,6,148,2000000000008118,165,2000000000856372,188449.0,2,0,01,sdv-pii-nfwxi,136-2000000000439766
2023-03-07,6,137,2000000001408249,137,2000000000460568,942131.0,5,0,,sdv-pii-7w94t,147-2000000001890605
2023-03-16,21,165,2000000001720700,153,2000000001965914,2215373.0,2,0,,sdv-pii-9t6un,159-2000000001598160
2023-03-13,18,149,2000000001253682,165,2000000001876696,8525392.0,4,0,01,sdv-pii-gjt94,154-2000000000209048
2023-03-03,21,165,2000000001458486,135,2000000000792518,255924.0,7,3,,sdv-pii-tz41q,136-2000000001256958
2023-03-19,12,136,2000000000053516,136,2000000001851676,922338.0,4,0,,sdv-pii-z2m7l,154-2000000001724164
2023-03-14,18,160,2000000002029471,165,2000000000280286,84278.0,2,0,,sdv-pii-466rp,165-2000000001838926
2023-03-14,15,136,2000000000890583,135,2000000000596557,81236.0,4,0,SP,sdv-pii-gyi1y,146-2000000001820595
2023-03-11,21,148,2000000000548551,136,2000000000586180,77392.0,4,0,01,sdv-pii-z45jl,160-2000000001451033
2023-03-11,18,110,2000000002043022,165,2000000001135295,7914370.0,1,0,,sdv-pii-bznkm,161-2000000002089685
2023-03-07,12,149,2000000001387781,135,2000000000222629,1.0,4,0,02,sdv-pii-8ksac,123-2000000000276118
2023-03-22,15,148,2000000000413864,122,2000000000520394,1805714.0,4,0,02,sdv-pii-5nqjr,154-2000000001385913
2023-03-15,3,135,2000000001100341,166,2000000001472095,87104.0,7,3,,sdv-pii-upmkp,159-2000000001598160
2023-03-06,12,159,2000000001222737,161,2000000000552132,88447.0,5,0,,sdv-pii-jbcaz,161-2000000002089685
2023-03-09,18,165,2000000000124776,165,2000000001350650,42498.0,2,0,,sdv-pii-krth0,165-2000000000290143
2023-03-13,18,160,2000000001818625,134,2000000001889798,9682.0,2,0,,sdv-pii-axg3q,165-2000000000584319
2023-03-14,6,148,2000000002070750,165,2000000001860016,35881.0,7,0,,sdv-pii-t1akv,136-2000000001313136
2023-03-14,9,135,2000000000825956,153,2000000001845730,94545.0,7,1,,sdv-pii-exhon,165-2000000001527257
2023-03-21,6,166,2000000000128142,161,2000000001255880,1817225.0,7,4,,sdv-pii-grq3t,160-2000000000241171
2023-03-12,18,165,2000000001917224,161,2000000000674760,1724621.0,4,0,,sdv-pii-3nqbg,133-2000000000548001
2023-03-08,3,136,2000000001951516,161,2000000001580913,89316.0,7,3,,sdv-pii-ltym9,159-2000000000740775
2023-03-01,12,154,2000000000207150,136,2000000001572617,3475628.0,4,0,01,sdv-pii-wz4ki,165-2000000001130420
2023-03-16,0,160,2000000000320868,135,2000000000401351,1066174.0,4,0,,sdv-pii-pl1c5,165-2000000001932282
2023-03-09,9,158,2000000000180158,153,2000000000485282,85906.0,7,1,,sdv-pii-p95a0,160-2000000000769295
2023-03-07,6,135,2000000001986742,154,2000000000422054,90515.0,7,0,,sdv-pii-4smq0,153-2000000001356992
2023-03-15,12,135,2000000001246240,125,2000000000165246,78195.0,4,0,SP,sdv-pii-mmboc,160-2000000002015801
2023-03-06,18,157,2000000000191589,159,2000000001923228,9090458.0,2,0,,sdv-pii-491ga,161-2000000000645964
2023-03-25,6,136,2000000001216014,160,2000000000535227,7584.0,7,3,,sdv-pii-nexxv,159-2000000000668650
2023-03-08,9,148,2000000000688776,136,2000000001917058,9799.0,2,0,01,sdv-pii-cutqm,165-2000000000584319
2023-03-14,6,136,2000000002039174,165,2000000001613402,9704.0,7,0,,sdv-pii-2pipx,135-2000000000636388
2023-03-26,15,135,2000000000290867,154,2000000000178944,1697976.0,4,0,SP,sdv-pii-i3k1z,133-2000000000384665
2023-03-10,6,135,2000000001867223,161,2000000000538242,24652.0,7,4,,sdv-pii-aza7s,160-2000000000653077
2023-03-25,18,166,2000000000198268,138,2000000000641610,77771.0,5,0,,sdv-pii-h9hij,161-2000000002089685
2023-03-07,12,136,2000000001344350,161,2000000001919138,261969.0,5,0,,sdv-pii-w480n,161-2000000002089685
2023-03-15,12,161,2000000001939790,165,2000000001863110,103307.0,2,0,,sdv-pii-7mc1v,135-2000000000528696
2023-03-13,0,153,2000000002023196,165,2000000000437416,392814.0,6,0,,sdv-pii-4ca01,160-2000000000482736
2023-03-19,6,165,2000000000642797,160,2000000000177426,1.0,4,0,,sdv-pii-eqkcz,132-2000000000637613
2023-03-06,21,165,2000000000063844,165,2000000000403552,100383.0,4,0,,sdv-pii-7wtwe,159-2000000000721778
2023-03-15,15,135,2000000002036294,153,2000000000507648,1950327.0,4,0,,sdv-pii-e28ja,165-2000000000290143
2023-03-15,15,153,2000000001294692,138,2000000000330964,76227.0,4,0,,sdv-pii-7t3v9,161-2000000002080425
2023-03-09,15,136,2000000001170688,153,2000000001366036,635522.0,7,0,,sdv-pii-4npnv,153-2000000001356992
2023-03-09,12,148,2000000002049159,135,2000000002111176,3834695.0,4,0,02,sdv-pii-aub7r,136-2000000001955184
2023-03-13,9,119,2000000001794773,134,2000000000525563,313083.0,7,1,,sdv-pii-yi3mt,132-2000000000344718
2023-03-13,21,165,2000000000237037,135,2000000001328129,1.0,2,0,,sdv-pii-2hcr5,153-2000000001643116
2023-03-06,18,166,2000000001829255,165,2000000000596220,996427.0,1,0,,sdv-pii-s8cdf,165-2000000002010710
2023-03-16,15,165,2000000001422685,153,2000000001923846,22568.0,2,0,,sdv-pii-j6df6,153-2000000001356992
2023-03-24,21,135,2000000000406586,134,2000000000459459,9856176.0,4,0,,sdv-pii-bdnd4,159-2000000000240282
2023-03-25,18,135,2000000002078903,153,2000000000288109,101624.0,2,0,,sdv-pii-di7hp,162-2000000001325565
2023-03-03,12,135,2000000002041886,165,2000000000641008,1.0,6,0,,sdv-pii-6s68q,135-2000000002042356
2023-03-24,0,148,2000000000724761,134,2000000000325714,1975664.0,4,0,,sdv-pii-l2dah,133-2000000001893644
2023-03-07,21,135,2000000000132369,160,2000000001628029,49590.0,7,0,,sdv-pii-yhq3k,133-2000000000713580
2023-03-24,12,135,2000000000415366,165,2000000000073655,85370.0,4,0,,sdv-pii-4zjp3,165-2000000000780397
2023-03-19,18,161,2000000000724142,153,2000000000535054,8858689.0,7,1,,sdv-pii-qsgft,135-2000000000513762
2023-03-14,9,166,2000000001603492,160,2000000000598391,2282621.0,7,1,,sdv-pii-zl0x0,135-2000000001544316
2023-03-02,9,166,2000000000119246,165,2000000002105812,8308018.0,4,0,,sdv-pii-g0az4,165-2000000000741278
2023-03-05,12,161,2000000001725953,165,2000000000456395,1999667.0,2,0,,sdv-pii-ogeuq,153-2000000001852801
2023-03-15,21,161,2000000001145602,161,2000000001440552,86065.0,2,0,,sdv-pii-wc23l,136-2000000000517487
2023-03-10,9,165,2000000000920739,160,2000000001525528,105607.0,7,1,01,sdv-pii-e3qrv,116-2000000000972331
2023-03-23,18,161,2000000001847110,159,2000000000601982,15013.0,2,0,,sdv-pii-uo8z0,153-2000000001852801
2023-03-25,3,148,2000000000700746,160,2000000001141974,3279353.0,6,0,02,sdv-pii-s467k,165-2000000001790892
2023-03-09,12,148,2000000000945454,135,2000000000141824,72139.0,4,0,01,sdv-pii-k367q,136-2000000001418730
